ref,dis,mos
376.png,376_len3_len1_bd_3.png,1.5
126.png,126_len1_bd_3.png,2.2
386.png,386_len5_bd_2.png,3.1
357.png,357_len5_bd_2.png,1.625
245.png,245_len2_bd_2.png,2.666666667
169.png,169_len6_len3_gn_1.png,3.3
423.png,423_len3_gn_1.png,3.777777778
94.png,94_len5_bd_1.png,3.333333333
69.png,69_len4_len1_gn_1.png,3.111111111
275.png,275_len3_st_1.png,2.8
394.png,394_len5_st_2.png,3.2
17.png,17_len1_len3_gb_1.png,3.4
295.png,295_len3_gb_1.png,3.4
352.png,352_len4_len1_gb_1.png,2.9
163.png,163_len5_len2_gb_3.png,2.0
17.png,17_len1_len3_gb_2.png,3.0
259.png,259_len5_len2_gb_2.png,2.777777778
380.png,380_len2_gn_3.png,2.9
159.png,159_len4_len1_gb_1.png,3.0
388.png,388_len3_st_3.png,2.9
97.png,97_len4_len1_st_1.png,2.1
225.png,225_len3_len6_bd_3.png,2.0
392.png,392_len5_gn_3.png,3.0
113.png,113_len3_len6_st_2.png,2.555555556
296.png,296_len6_bd_1.png,3.0
155.png,155_len2_st_1.png,3.3
406.png,406_len5_st_1.png,3.0
34.png,34_len3_gn_2.png,4.2
76.png,76_len5_len2_bd_2.png,2.8
221.png,221_len6_gb_2.png,3.3
136.png,136_len4_gb_1.png,3.2
67.png,67_len2_len5_st_2.png,2.6
294.png,294_len2_len5_bd_3.png,1.3
341.png,341_len2_len6_bd_1.png,3.2
322.png,322_len1_len3_st_2.png,2.0
411.png,411_len4_len2_gn_2.png,2.555555556
166.png,166_len4_st_3.png,2.2
24.png,24_len2_len6_gn_2.png,2.5
405.png,405_len3_len6_gn_2.png,2.8
167.png,167_len4_len1_st_3.png,2.0
145.png,145_len6_len3_st_3.png,2.25
171.png,171_len3_gn_1.png,3.555555556
200.png,200_len3_gb_2.png,3.2
21.png,21_len6_gb_1.png,4.111111111
177.png,177_len3_bd_1.png,3.888888889
176.png,176_len5_len2_gb_2.png,2.888888889
420.png,420_len3_len6_gn_1.png,3.2
247.png,247_len1_gb_3.png,3.2
9.png,9_len6_len2_gn_1.png,3.8
221.png,221_len6_st_1.png,3.9
267.png,267_len2_gn_3.png,3.0
279.png,279_len5_len3_gn_2.png,2.2
179.png,179_len1_len4_gb_3.png,2.0
297.png,297_len2_len4_bd_3.png,1.5
115.png,115_len6_len3_gb_1.png,3.2
205.png,205_len3_gb_2.png,2.888888889
69.png,69_len4_len1_st_2.png,2.222222222
362.png,362_len2_len5_gb_2.png,2.5
253.png,253_len2_len5_gn_2.png,2.8
30.png,30_len5_gn_1.png,3.5
424.png,424_len4_len1_gn_2.png,3.333333333
80.png,80_len3_len5_gn_3.png,2.2
301.png,301_len2_gb_1.png,3.375
391.png,391_len4_len1_bd_2.png,2.4
408.png,408_len5_gb_1.png,3.8
375.png,375_len1_gn_3.png,3.0
158.png,158_len2_gn_2.png,3.333333333
418.png,418_len5_len3_bd_2.png,2.6
152.png,152_len2_len5_bd_2.png,2.0
313.png,313_len2_gn_3.png,2.2
139.png,139_len6_len3_gn_1.png,3.4
198.png,198_len2_len5_st_2.png,2.444444444
384.png,384_len1_bd_1.png,3.3
311.png,311_len5_gb_3.png,2.8
6.png,6_len4_len1_bd_1.png,3.555555556
289.png,289_len4_len2_gn_2.png,2.625
208.png,208_len4_bd_2.png,2.666666667
41.png,41_len3_st_1.png,3.625
317.png,317_len5_len1_bd_3.png,1.888888889
31.png,31_len3_len5_bd_2.png,2.0
389.png,389_len5_bd_1.png,3.8
31.png,31_len3_bd_1.png,2.555555556
161.png,161_len4_st_1.png,2.0
284.png,284_len1_len4_gn_2.png,2.666666667
270.png,270_len1_len4_gb_3.png,1.777777778
232.png,232_len2_len5_st_2.png,2.666666667
322.png,322_len1_bd_1.png,3.333333333
11.png,11_len3_len5_st_1.png,2.714285714
236.png,236_len5_gn_2.png,3.2
77.png,77_len5_st_1.png,3.1
297.png,297_len2_len4_gb_1.png,2.5
109.png,109_len3_len6_st_1.png,2.2
250.png,250_len2_gb_2.png,3.8
243.png,243_len1_gb_2.png,2.0
255.png,255_len5_len1_gb_3.png,2.444444444
338.png,338_len2_gn_1.png,3.888888889
289.png,289_len4_len2_bd_1.png,3.1
355.png,355_len3_gn_2.png,3.333333333
243.png,243_len1_gn_3.png,1.8
403.png,403_len3_len6_gb_1.png,3.4
247.png,247_len1_len5_bd_3.png,1.666666667
28.png,28_len2_gn_3.png,2.8
174.png,174_len6_gb_2.png,3.0
33.png,33_len3_bd_2.png,3.0
118.png,118_len3_len6_gb_3.png,2.1
80.png,80_len3_gn_2.png,3.3
231.png,231_len1_len4_gb_1.png,3.0
357.png,357_len5_len3_st_1.png,2.888888889
329.png,329_len3_len1_st_2.png,2.0
200.png,200_len3_gn_2.png,2.666666667
92.png,92_len5_len1_bd_1.png,3.2
184.png,184_len6_len3_gn_2.png,2.444444444
142.png,142_len6_bd_3.png,2.222222222
183.png,183_len2_gb_2.png,2.111111111
131.png,131_len6_bd_3.png,2.222222222
354.png,354_len5_len3_bd_3.png,1.2
30.png,30_len5_gb_1.png,3.222222222
270.png,270_len1_len4_bd_3.png,1.888888889
318.png,318_len4_len6_bd_1.png,3.0
76.png,76_len5_gn_1.png,3.555555556
52.png,52_len1_len4_gb_1.png,3.5
3.png,3_len5_len2_bd_2.png,1.7
19.png,19_len2_gn_3.png,2.9
386.png,386_len5_gn_1.png,3.0
76.png,76_len5_len2_gn_3.png,3.2
97.png,97_len4_gn_2.png,3.2
79.png,79_len1_len3_gb_1.png,3.2
134.png,134_len4_bd_1.png,3.1
74.png,74_len6_gn_3.png,2.111111111
192.png,192_len1_len4_gb_2.png,2.7
328.png,328_len2_gn_3.png,2.2
384.png,384_len1_st_3.png,2.2
131.png,131_len6_bd_2.png,3.1
59.png,59_len1_gb_2.png,3.0
229.png,229_len1_gn_1.png,3.333333333
339.png,339_len4_len1_gn_2.png,2.8
189.png,189_len4_len1_gb_2.png,2.111111111
62.png,62_len5_gn_1.png,4.8
219.png,219_len3_st_3.png,2.1
169.png,169_len6_len3_bd_1.png,2.666666667
414.png,414_len2_st_3.png,2.555555556
148.png,148_len6_len3_gn_2.png,2.9
291.png,291_len3_st_2.png,3.222222222
3.png,3_len5_gn_1.png,4.0
31.png,31_len3_gb_1.png,2.7
296.png,296_len6_len2_bd_2.png,2.2
268.png,268_len4_len1_bd_1.png,3.5
287.png,287_len4_bd_2.png,2.2
252.png,252_len2_len5_gb_2.png,2.2
75.png,75_len3_bd_3.png,2.0
23.png,23_len4_gn_1.png,4.0
13.png,13_len4_gb_1.png,3.222222222
72.png,72_len6_len2_gn_2.png,2.9
360.png,360_len2_gn_2.png,3.0
30.png,30_len5_st_2.png,2.8
147.png,147_len5_gb_2.png,3.2
393.png,393_len3_bd_3.png,2.666666667
84.png,84_len4_gn_3.png,3.3
46.png,46_len2_gn_3.png,3.125
294.png,294_len2_gb_3.png,1.8
346.png,346_len1_st_3.png,2.2
102.png,102_len2_gb_2.png,3.2
405.png,405_len3_len6_gn_1.png,3.4
347.png,347_len3_gb_1.png,3.555555556
68.png,68_len3_gb_3.png,2.625
106.png,106_len6_len2_gn_1.png,3.444444444
403.png,403_len3_len6_gn_1.png,3.444444444
160.png,160_len1_gb_1.png,3.2
160.png,160_len1_gb_3.png,2.444444444
94.png,94_len5_gb_1.png,3.777777778
74.png,74_len6_bd_2.png,1.666666667
351.png,351_len2_len6_gn_1.png,3.25
78.png,78_len4_st_3.png,2.0
366.png,366_len3_len6_bd_2.png,2.444444444
332.png,332_len4_gn_1.png,3.2
411.png,411_len4_len2_gn_1.png,2.9
57.png,57_len1_gn_2.png,3.3
245.png,245_len2_len5_st_1.png,2.222222222
93.png,93_len4_bd_1.png,3.4
421.png,421_len3_st_2.png,2.7
206.png,206_len2_len5_st_3.png,1.888888889
117.png,117_len3_gb_2.png,2.666666667
318.png,318_len4_gb_3.png,1.9
417.png,417_len2_len5_st_2.png,1.8
246.png,246_len4_len2_gb_3.png,1.6
160.png,160_len1_gb_2.png,3.0
204.png,204_len4_len1_st_3.png,1.9
60.png,60_len1_gb_3.png,2.777777778
44.png,44_len2_bd_2.png,2.888888889
313.png,313_len2_st_2.png,2.1
24.png,24_len2_gb_3.png,2.375
278.png,278_len6_st_3.png,3.0
137.png,137_len4_len1_gb_2.png,2.3
147.png,147_len5_len2_gb_3.png,1.75
210.png,210_len1_st_3.png,3.0
189.png,189_len4_len1_gb_3.png,1.8
363.png,363_len2_gb_1.png,3.2
394.png,394_len5_len2_st_3.png,2.3
327.png,327_len5_st_2.png,3.0
181.png,181_len2_st_2.png,2.7
72.png,72_len6_gn_1.png,3.3
429.png,429_len1_gb_1.png,3.0
157.png,157_len3_len6_bd_1.png,2.555555556
271.png,271_len5_len2_bd_1.png,3.2
343.png,343_len3_len5_bd_1.png,2.777777778
260.png,260_len4_len6_bd_1.png,2.555555556
191.png,191_len2_st_2.png,3.0
99.png,99_len6_gn_3.png,2.888888889
296.png,296_len6_bd_2.png,3.0
312.png,312_len5_gn_2.png,3.0
113.png,113_len3_st_1.png,3.444444444
298.png,298_len3_len1_bd_2.png,2.222222222
180.png,180_len3_len6_st_1.png,2.4
70.png,70_len1_gn_1.png,3.1
17.png,17_len1_gb_2.png,3.0
303.png,303_len5_len2_bd_1.png,3.0
176.png,176_len5_st_3.png,2.777777778
7.png,7_len4_gn_2.png,2.8
252.png,252_len2_len5_gb_1.png,2.9
107.png,107_len1_len4_st_2.png,2.0
399.png,399_len2_len5_bd_1.png,3.2
238.png,238_len5_gn_2.png,2.8
229.png,229_len1_len5_st_1.png,2.8
40.png,40_len6_gb_2.png,2.8
152.png,152_len2_len5_gb_2.png,2.5
3.png,3_len5_len2_st_3.png,1.8
116.png,116_len6_gb_3.png,2.5
28.png,28_len2_st_1.png,2.8
285.png,285_len1_bd_2.png,3.0
226.png,226_len5_bd_1.png,3.555555556
236.png,236_len5_gn_1.png,3.571428571
21.png,21_len6_gn_2.png,3.2
358.png,358_len6_gn_1.png,3.666666667
185.png,185_len6_len3_bd_1.png,2.8
89.png,89_len2_len5_bd_2.png,2.666666667
410.png,410_len1_gb_1.png,3.4
10.png,10_len5_len3_gn_2.png,3.1
93.png,93_len4_len1_gb_1.png,3.8
108.png,108_len3_gn_3.png,2.333333333
185.png,185_len6_gb_1.png,3.555555556
279.png,279_len5_len3_gn_1.png,3.222222222
167.png,167_len4_len1_gn_1.png,3.875
25.png,25_len2_len6_gb_1.png,3.5
97.png,97_len4_gn_3.png,3.0
428.png,428_len3_bd_3.png,1.8
389.png,389_len5_len3_gb_3.png,2.2
15.png,15_len2_len4_gb_1.png,2.7
101.png,101_len1_bd_1.png,3.2
227.png,227_len2_gb_1.png,3.888888889
141.png,141_len5_gn_3.png,2.777777778
276.png,276_len6_len_3_st_1.png,2.5
201.png,201_len2_gn_1.png,3.2
405.png,405_len3_bd_1.png,3.375
228.png,228_len5_len2_gb_3.png,2.1
234.png,234_len5_gn_2.png,2.9
67.png,67_len2_len5_gn_1.png,4.222222222
207.png,207_len1_len4_bd_1.png,2.8
188.png,188_len2_gn_2.png,3.1
423.png,423_len3_gb_2.png,3.2
221.png,221_len6_len3_st_1.png,3.2
257.png,257_len3_bd_1.png,3.2
14.png,14_len2_len6_gb_2.png,2.444444444
126.png,126_len1_st_3.png,2.666666667
56.png,56_len1_len4_gn_2.png,2.8
241.png,241_len4_gn_3.png,2.8
339.png,339_len4_bd_2.png,2.666666667
147.png,147_len5_gb_1.png,3.8
176.png,176_len5_gn_2.png,3.222222222
110.png,110_len5_len2_gb_1.png,2.8
373.png,373_len2_gb_1.png,3.5
76.png,76_len5_len2_st_1.png,3.5
323.png,323_len4_bd_2.png,2.5
211.png,211_len6_bd_2.png,3.2
237.png,237_len3_len5_gb_2.png,2.625
247.png,247_len1_len5_st_1.png,2.625
280.png,280_len6_bd_3.png,2.0
31.png,31_len3_len5_gb_2.png,2.0
89.png,89_len2_bd_1.png,3.4
255.png,255_len5_len1_gb_2.png,2.666666667
383.png,383_len3_len1_bd_2.png,3.2
143.png,143_len5_len2_bd_1.png,3.1
204.png,204_len4_gn_2.png,3.0
189.png,189_len4_gn_1.png,3.777777778
409.png,409_len2_len5_gb_2.png,3.2
136.png,136_len4_gn_1.png,3.444444444
68.png,68_len3_gb_2.png,3.111111111
372.png,372_len3_len5_bd_1.png,3.5
194.png,194_len4_len1_st_1.png,2.9
88.png,88_len3_gb_3.png,2.8
337.png,337_len3_bd_3.png,2.222222222
286.png,286_len2_len6_gn_1.png,3.111111111
248.png,248_len2_st_3.png,2.666666667
359.png,359_len4_len1_gn_2.png,2.3
417.png,417_len2_st_3.png,3.333333333
190.png,190_len2_gn_3.png,2.9
104.png,104_len1_len4_st_2.png,2.222222222
170.png,170_len2_len5_gn_1.png,4.0
9.png,9_len6_bd_1.png,3.5
217.png,217_len2_st_3.png,2.2
260.png,260_len4_len6_bd_2.png,2.5
370.png,370_len2_gb_2.png,2.9
134.png,134_len4_len1_gb_3.png,1.6
206.png,206_len2_len5_bd_3.png,1.5
244.png,244_len4_gn_1.png,3.111111111
387.png,387_len1_len4_gb_1.png,3.2
4.png,4_len3_st_3.png,2.4
64.png,64_len1_len5_st_2.png,1.888888889
277.png,277_len4_len1_st_2.png,2.2
58.png,58_len2_len4_bd_2.png,2.1
243.png,243_len1_len4_bd_2.png,1.888888889
328.png,328_len2_len5_st_3.png,2.0
319.png,319_len3_bd_3.png,2.1
233.png,233_len4_gn_3.png,3.0
244.png,244_len4_len1_bd_1.png,3.0
34.png,34_len3_len1_st_1.png,3.1
47.png,47_len3_len5_gb_3.png,1.8
46.png,46_len2_gb_1.png,3.555555556
281.png,281_len4_len6_bd_2.png,2.2
174.png,174_len6_bd_3.png,2.111111111
4.png,4_len3_st_1.png,3.555555556
388.png,388_len3_gb_1.png,3.875
300.png,300_len2_gn_2.png,2.25
231.png,231_len1_gn_3.png,2.8
161.png,161_len4_bd_3.png,2.444444444
51.png,51_len3_len1_gn_3.png,2.5
384.png,384_len1_len4_gn_2.png,2.666666667
276.png,276_len6_st_1.png,3.5
287.png,287_len4_len1_gn_1.png,3.375
385.png,385_len5_len2_gb_1.png,3.375
320.png,320_len3_len6_bd_3.png,1.8
51.png,51_len3_len1_st_1.png,3.0
27.png,27_len1_len4_bd_1.png,2.7
183.png,183_len2_len5_bd_2.png,2.1
133.png,133_len1_len4_st_1.png,3.111111111
314.png,314_len5_len2_gb_2.png,2.2
293.png,293_len6_bd_2.png,2.8
121.png,121_len1_gb_3.png,2.3
61.png,61_len4_len1_gb_3.png,1.5
294.png,294_len2_gb_1.png,3.2
146.png,146_len4_gn_2.png,2.6
383.png,383_len3_len1_gb_2.png,3.2
394.png,394_len5_len2_st_2.png,2.444444444
157.png,157_len3_st_2.png,2.777777778
373.png,373_len2_bd_3.png,2.3
244.png,244_len4_len1_gb_2.png,3.111111111
240.png,240_len5_len2_gb_1.png,3.222222222
91.png,91_len4_len6_st_1.png,3.333333333
220.png,220_len3_len6_st_2.png,2.6
237.png,237_len3_gn_1.png,3.888888889
165.png,165_len4_gb_2.png,2.555555556
16.png,16_len5_st_1.png,3.0
110.png,110_len5_bd_3.png,1.8
325.png,325_len3_len6_bd_1.png,3.2
143.png,143_len5_len2_gb_1.png,3.2
219.png,219_len3_len5_st_1.png,2.444444444
333.png,333_len3_len5_gn_1.png,3.25
178.png,178_len4_gn_1.png,4.0
240.png,240_len5_len2_bd_2.png,2.5
172.png,172_len4_len1_gb_2.png,2.0
397.png,397_len6_gn_2.png,2.888888889
1.png,1_len3_len6_st_3.png,2.333333333
125.png,125_len2_gn_3.png,2.666666667
350.png,350_len2_len5_gb_1.png,3.2
14.png,14_len2_len6_bd_3.png,1.75
197.png,197_len1_st_3.png,2.2
138.png,138_len4_len1_gb_3.png,2.375
39.png,39_len3_gb_2.png,2.555555556
207.png,207_len1_bd_3.png,2.2
83.png,83_len5_len2_bd_3.png,1.7
68.png,68_len3_len5_gn_1.png,3.666666667
321.png,321_len2_bd_1.png,3.444444444
147.png,147_len5_len2_gb_2.png,2.1
181.png,181_len2_len5_gn_1.png,3.5
244.png,244_len4_len1_st_2.png,2.1
88.png,88_len3_st_1.png,3.0
38.png,38_len5_len1_gb_1.png,3.2
41.png,41_len3_bd_2.png,2.8
348.png,348_len3_bd_3.png,2.8
292.png,292_len5_gb_1.png,3.333333333
183.png,183_len2_bd_3.png,1.9
6.png,6_len4_bd_1.png,3.5
143.png,143_len5_gn_1.png,3.3
289.png,289_len4_len2_gb_1.png,3.3
34.png,34_len3_bd_3.png,2.3
14.png,14_len2_gn_2.png,3.375
428.png,428_len3_st_1.png,2.2
161.png,161_len4_len1_st_2.png,1.8
411.png,411_len4_gb_1.png,3.6
158.png,158_len2_len5_bd_2.png,2.7
92.png,92_len5_len1_st_2.png,1.666666667
113.png,113_len3_st_2.png,2.5
105.png,105_len5_len3_st_1.png,3.0
111.png,111_len5_len2_bd_3.png,2.2
159.png,159_len4_len1_st_3.png,2.555555556
292.png,292_len5_len3_bd_3.png,1.777777778
114.png,114_len1_st_2.png,2.0
422.png,422_len2_gn_2.png,3.0
46.png,46_len2_gb_2.png,2.5
283.png,283_len6_len4_bd_1.png,3.3
21.png,21_len6_len2_gb_1.png,2.8
154.png,154_len3_st_3.png,3.125
388.png,388_len3_bd_1.png,3.2
313.png,313_len2_len5_bd_1.png,2.8
365.png,365_len3_len6_bd_2.png,2.2
136.png,136_len4_len1_bd_2.png,2.2
190.png,190_len2_len5_gb_3.png,1.6
307.png,307_len4_bd_3.png,1.8
72.png,72_len6_len2_gn_3.png,2.1
6.png,6_len4_len1_st_3.png,1.777777778
202.png,202_len2_len5_bd_1.png,2.8
173.png,173_len4_len1_gb_1.png,3.1
74.png,74_len6_bd_3.png,2.2
221.png,221_len6_len3_st_3.png,2.1
218.png,218_len5_len2_st_3.png,1.9
257.png,257_len3_len6_bd_3.png,1.4
57.png,57_len1_gb_2.png,3.2
421.png,421_len3_gn_3.png,2.8
243.png,243_len1_len4_gn_1.png,3.0
7.png,7_len4_len1_gb_2.png,2.125
425.png,425_len3_gb_1.png,3.3
57.png,57_len1_len4_st_3.png,1.8
355.png,355_len3_len5_gb_2.png,2.75
378.png,378_len3_len5_gb_2.png,1.8
257.png,257_len3_bd_3.png,2.0
257.png,257_len3_len6_st_3.png,2.5
130.png,130_len2_gb_2.png,2.1
191.png,191_len2_len5_gn_2.png,2.777777778
6.png,6_len4_gn_2.png,3.3
330.png,330_len3_len5_st_2.png,2.666666667
12.png,12_len1_len4_gn_3.png,2.666666667
385.png,385_len5_bd_3.png,2.5
355.png,355_len3_st_1.png,2.222222222
219.png,219_len3_len5_gb_3.png,1.2
371.png,371_len3_bd_3.png,2.111111111
105.png,105_len5_gb_1.png,3.875
79.png,79_len1_len3_gn_1.png,3.5
81.png,81_len4_st_2.png,2.2
182.png,182_len1_len4_gb_1.png,3.0
182.png,182_len1_len4_bd_1.png,2.8
377.png,377_len4_st_3.png,2.222222222
251.png,251_len2_bd_2.png,2.6
72.png,72_len6_len2_gb_3.png,1.7
263.png,263_len3_len6_st_3.png,2.1
134.png,134_len4_st_2.png,3.222222222
336.png,336_len4_gb_2.png,3.333333333
40.png,40_len6_len3_gn_2.png,2.0
188.png,188_len2_gb_3.png,2.2
87.png,87_len3_gn_3.png,3.2
237.png,237_len3_len5_bd_2.png,2.1
148.png,148_len6_len3_bd_1.png,3.75
348.png,348_len3_len6_gn_1.png,3.2
268.png,268_len4_len1_st_1.png,2.555555556
330.png,330_len3_len5_gb_2.png,2.375
145.png,145_len6_bd_3.png,2.2
275.png,275_len3_len6_st_3.png,2.1
334.png,334_len2_bd_3.png,1.777777778
238.png,238_len5_bd_3.png,2.0
117.png,117_len3_len6_bd_2.png,2.4
229.png,229_len1_gn_2.png,3.2
153.png,153_len1_gn_2.png,3.222222222
92.png,92_len5_len1_gb_1.png,3.8
38.png,38_len5_len1_bd_3.png,2.4
155.png,155_len2_len5_gn_3.png,2.4
402.png,402_len3_len6_bd_1.png,2.888888889
316.png,316_len5_gn_3.png,3.555555556
13.png,13_len4_st_2.png,2.5
395.png,395_len3_len6_gn_1.png,3.5
223.png,223_len3_len6_bd_3.png,1.75
155.png,155_len2_st_3.png,1.7
23.png,23_len4_gb_1.png,3.666666667
241.png,241_len4_len1_gn_1.png,3.4
135.png,135_len5_len2_gn_3.png,2.0
307.png,307_len4_len2_gn_1.png,3.2
343.png,343_len3_len5_gb_1.png,3.1
426.png,426_len5_len2_bd_1.png,3.0
16.png,16_len5_gb_3.png,2.2
210.png,210_len1_bd_1.png,3.5
37.png,37_len5_len2_bd_1.png,3.0
346.png,346_len1_len3_bd_2.png,1.9
259.png,259_len5_st_1.png,2.8
233.png,233_len4_len1_st_1.png,2.777777778
310.png,310_len4_gn_1.png,3.5
59.png,59_len1_gn_2.png,2.8
395.png,395_len3_gb_2.png,3.222222222
416.png,416_len3_len6_st_2.png,2.2
176.png,176_len5_len2_st_2.png,2.0
135.png,135_len5_bd_2.png,2.444444444
41.png,41_len3_len6_gn_1.png,3.8
392.png,392_len5_st_1.png,3.0
221.png,221_len6_gb_1.png,4.0
199.png,199_len2_len5_gb_3.png,1.9
223.png,223_len3_bd_1.png,3.777777778
286.png,286_len2_gn_3.png,2.8
48.png,48_len4_len1_bd_1.png,3.333333333
347.png,347_len3_len6_gb_1.png,2.8
416.png,416_len3_st_1.png,3.1
100.png,100_len5_gn_1.png,3.555555556
212.png,212_len5_gb_2.png,2.8
348.png,348_len3_gn_2.png,3.111111111
227.png,227_len2_bd_2.png,2.2
27.png,27_len1_st_2.png,2.285714286
173.png,173_len4_st_3.png,2.0
54.png,54_len5_gn_3.png,3.0
307.png,307_len4_gb_1.png,3.3
162.png,162_len1_gb_1.png,4.125
143.png,143_len5_len2_gb_2.png,1.7
178.png,178_len4_bd_2.png,2.9
356.png,356_len6_st_3.png,1.8
352.png,352_len4_gn_2.png,3.3
372.png,372_len3_len5_st_1.png,2.2
113.png,113_len3_st_3.png,3.111111111
179.png,179_len1_gn_1.png,3.777777778
218.png,218_len5_len2_gb_3.png,1.875
295.png,295_len3_bd_1.png,3.0
363.png,363_len2_gn_1.png,3.2
222.png,222_len1_gb_1.png,3.7
299.png,299_len1_len4_st_2.png,2.2
185.png,185_len6_len3_bd_2.png,2.2
156.png,156_len1_len4_bd_2.png,2.2
45.png,45_len2_gn_3.png,2.5
171.png,171_len3_len6_gn_3.png,2.8
22.png,22_len1_gb_1.png,3.8
411.png,411_len4_len2_st_2.png,2.2
294.png,294_len2_len5_gb_2.png,1.8
23.png,23_len4_len1_bd_1.png,3.5
177.png,177_len3_gb_3.png,2.0
251.png,251_len2_len6_gb_1.png,3.1
54.png,54_len5_len2_gn_2.png,2.5
45.png,45_len2_len5_gn_2.png,3.0
231.png,231_len1_len4_st_3.png,2.0
1.png,1_len3_len6_st_1.png,2.6
428.png,428_len3_gn_3.png,2.8
378.png,378_len3_gn_2.png,2.8
143.png,143_len5_bd_3.png,2.0
309.png,309_len3_len6_gb_2.png,2.7
413.png,413_len2_len5_st_3.png,1.4
169.png,169_len6_len3_st_2.png,1.4
403.png,403_len3_bd_1.png,2.777777778
400.png,400_len2_len6_bd_3.png,2.0
366.png,366_len3_gn_3.png,3.0
262.png,262_len3_st_2.png,2.0
85.png,85_len2_bd_1.png,3.125
256.png,256_len4_len1_gn_2.png,2.2
276.png,276_len6_len3_gb_2.png,2.2
147.png,147_len5_len2_gb_1.png,3.0
306.png,306_len2_gb_2.png,2.8
369.png,369_len1_bd_2.png,2.666666667
93.png,93_len4_st_2.png,3.0
170.png,170_len2_gn_3.png,3.0
187.png,187_len5_bd_3.png,2.8
49.png,49_len5_len1_gn_3.png,2.8
73.png,73_len4_len1_gn_3.png,2.666666667
254.png,254_len1_len4_gb_2.png,2.4
384.png,384_len1_len4_st_3.png,2.3
296.png,296_len6_len2_gn_2.png,2.555555556
340.png,340_len3_len5_gn_3.png,2.444444444
97.png,97_len4_len1_st_3.png,2.5
229.png,229_len1_len5_gb_2.png,2.1
71.png,71_len4_len1_bd_3.png,2.2
115.png,115_len6_bd_3.png,1.8
43.png,43_len6_len4_bd_3.png,1.9
161.png,161_len4_len1_st_3.png,1.2
235.png,235_len6_len4_bd_1.png,3.0
399.png,399_len2_gn_3.png,3.1
202.png,202_len2_bd_3.png,2.1
54.png,54_len5_st_2.png,1.8
427.png,427_len2_len4_st_3.png,1.714285714
73.png,73_len4_len1_st_1.png,1.8
312.png,312_len5_len3_st_2.png,2.2
358.png,358_len6_len3_gn_2.png,2.625
21.png,21_len6_st_1.png,3.8
99.png,99_len6_len2_gn_1.png,3.4
262.png,262_len3_len6_bd_1.png,2.8
134.png,134_len4_st_1.png,3.3
302.png,302_len2_len6_bd_1.png,3.2
176.png,176_len5_gb_2.png,3.0
170.png,170_len2_len5_st_1.png,3.333333333
16.png,16_len5_len2_st_1.png,2.2
195.png,195_len4_bd_2.png,3.25
108.png,108_len3_len6_bd_1.png,3.2
412.png,412_len3_gb_3.png,3.222222222
246.png,246_len4_gb_2.png,3.555555556
290.png,290_len3_len5_gb_3.png,1.6
321.png,321_len2_len4_bd_1.png,3.2
250.png,250_len2_st_2.png,2.2
96.png,96_len2_len6_gn_2.png,2.7
201.png,201_len2_len5_gb_3.png,1.625
22.png,22_len1_len4_gn_3.png,2.777777778
112.png,112_len2_len4_st_2.png,3.0
388.png,388_len3_gn_2.png,3.1
5.png,5_len5_gn_2.png,3.2
97.png,97_len4_len1_gb_3.png,1.8
55.png,55_len5_len2_gb_2.png,2.5
193.png,193_len4_len6_bd_3.png,1.8
167.png,167_len4_st_2.png,2.555555556
34.png,34_len3_gb_2.png,2.4
405.png,405_len3_len6_gb_3.png,1.9
8.png,8_len1_len4_gn_3.png,2.222222222
200.png,200_len3_st_2.png,2.222222222
67.png,67_len2_gn_1.png,3.9
138.png,138_len4_gb_3.png,2.6
86.png,86_len4_st_1.png,3.1
423.png,423_len3_len6_st_2.png,3.0
415.png,415_len3_gb_2.png,2.777777778
363.png,363_len2_len6_bd_1.png,2.8
43.png,43_len6_len4_gb_3.png,1.6
318.png,318_len4_st_2.png,2.222222222
50.png,50_len6_len3_bd_2.png,2.6
49.png,49_len5_st_1.png,2.4
347.png,347_len3_st_2.png,3.0
215.png,215_len4_gb_2.png,3.111111111
47.png,47_len3_len5_bd_1.png,2.9
305.png,305_len2_len5_gb_3.png,1.8
107.png,107_len1_gb_3.png,2.8
287.png,287_len4_len1_bd_2.png,2.2
376.png,376_len3_bd_1.png,3.4
274.png,274_len3_gn_2.png,2.8
225.png,225_len3_len6_bd_1.png,2.4
84.png,84_len4_st_3.png,2.5
335.png,335_len5_gn_1.png,3.3
354.png,354_len5_bd_2.png,2.4
227.png,227_len2_len5_gb_1.png,3.777777778
328.png,328_len2_bd_1.png,2.7
224.png,224_len3_st_3.png,2.666666667
399.png,399_len2_len5_gb_1.png,2.888888889
394.png,394_len5_bd_3.png,2.777777778
405.png,405_len3_bd_3.png,1.888888889
76.png,76_len5_bd_3.png,2.2
67.png,67_len2_gb_3.png,2.8
271.png,271_len5_len2_gn_1.png,2.8
276.png,276_len6_st_3.png,3.0
228.png,228_len5_len2_st_2.png,2.375
100.png,100_len5_len2_st_1.png,2.9
239.png,239_len4_len1_st_2.png,2.9
51.png,51_len3_gb_2.png,2.8
254.png,254_len1_len4_gn_2.png,2.4
237.png,237_len3_gb_2.png,3.1
56.png,56_len1_bd_2.png,2.9
182.png,182_len1_len4_gb_3.png,2.222222222
151.png,151_len3_len1_gb_1.png,3.0
289.png,289_len4_len2_bd_2.png,2.555555556
428.png,428_len3_bd_2.png,3.111111111
